Commit found #;Commithash ;Tactic;Probability;Type decision;Epitome;Jira Issue;Issue created at;Link;1st reviewer;2nd reviewer;2nd reviewer agree?;2nd reviewer disagree explanation
23321;cb9574a337f2012f2ab59c2abf300567562bf3a3;Audit;0.006010361283649998;;;n/a;;https://github.com/apache/hadoop/commit/cb9574a337f2012f2ab59c2abf300567562bf3a3;Ties;;;
23328;44e19fc7f70b5c19f2b626fe247aea5d51ada51c;Audit;0.006010361283649998;;;n/a;;https://github.com/apache/hadoop/commit/44e19fc7f70b5c19f2b626fe247aea5d51ada51c;Ties;;;
1747;1f636e4c1fc67289ad1bdc2939739a02fff056f0;Pooling;0.00599780753968257;;;https://issues.apache.org/jira/browse/HBASE-370;31/12/2007 10:17;https://github.com/apache/hadoop/commit/1f636e4c1fc67289ad1bdc2939739a02fff056f0;Ties;;;
7924;5120bfca0adedd57e879a72d989de124fdb84838;Pooling;0.005979442827636433;;;https://issues.apache.org/jira/browse/HDFS-4170;09/11/2012 02:43;https://github.com/apache/hadoop/commit/5120bfca0adedd57e879a72d989de124fdb84838;Ties;;;
27334;d40d7cc4f90ea0e9a298246813b2fa1fe18f6188;CheckPoint;0.005976161647141168;;;https://issues.apache.org/jira/browse/HADOOP-16670;24/10/2019 19:54;https://github.com/apache/hadoop/commit/d40d7cc4f90ea0e9a298246813b2fa1fe18f6188;Ties;;;
2630;f8376e5f3cf4d42f8bdff560fa988f600fbb5b99;CheckPoint;0.005922493150684938;Existence;Refactor ;https://issues.apache.org/jira/browse/HADOOP-3412;17/05/2008 23:22;https://github.com/apache/hadoop/commit/f8376e5f3cf4d42f8bdff560fa988f600fbb5b99;Ties;;;
2924;ef3e394909c5f17bb36208d574b19f0a7415420e;CheckPoint;0.00586261394302845;;;https://issues.apache.org/jira/browse/HADOOP-4275;25/09/2008 16:30;https://github.com/apache/hadoop/commit/ef3e394909c5f17bb36208d574b19f0a7415420e;Ties;;;
3985;0294c49df60150bd9b363af5cfbc312222c12c69;Pooling;0.005799740259740338;Existence;Improve file system;https://issues.apache.org/jira/browse/HADOOP-4952;29/12/2008 20:55;https://github.com/apache/hadoop/commit/0294c49df60150bd9b363af5cfbc312222c12c69;Ties;;;
6073;db7c013877f4c711ba5899d03b59994e20671e5a;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HDFS-2733;30/12/2011 00:54;https://github.com/apache/hadoop/commit/db7c013877f4c711ba5899d03b59994e20671e5a;Ties;;;
6086;7f0a99f6e63fcbc4e6971b719d235af1cf5cb514;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HDFS-2794;16/01/2012 06:44;https://github.com/apache/hadoop/commit/7f0a99f6e63fcbc4e6971b719d235af1cf5cb514;Ties;;;
6091;acacde55e6a4488cd749eba630ff2e68c4dc5c63;Scheduler;0.005765508201566599;Existence;Improve UI;https://issues.apache.org/jira/browse/HDFS-2901;06/02/2012 18:49;https://github.com/apache/hadoop/commit/acacde55e6a4488cd749eba630ff2e68c4dc5c63;Ties;;;
6108;b9e74da41b750ff93f2524da09f06ded1a7bd6e2;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HDFS-2905;06/02/2012 22:48;https://github.com/apache/hadoop/commit/b9e74da41b750ff93f2524da09f06ded1a7bd6e2;Ties;;;
6115;da10820fe558ab481ec9cb74617b1f2ee85fd82a;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HADOOP-8038;08/02/2012 14:17;https://github.com/apache/hadoop/commit/da10820fe558ab481ec9cb74617b1f2ee85fd82a;Ties;;;
6120;e918b91e23985fa1bb353c54a2e733f8ba6dbe49;Scheduler;0.005765508201566599;Existence;Delegation token;https://issues.apache.org/jira/browse/HDFS-2579;21/11/2011 21:04;https://github.com/apache/hadoop/commit/e918b91e23985fa1bb353c54a2e733f8ba6dbe49;Ties;;;
6122;bad0a2a4a14efe2f1d19015d3d59aa3c75faa2db;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HDFS-2510;28/10/2011 23:19;https://github.com/apache/hadoop/commit/bad0a2a4a14efe2f1d19015d3d59aa3c75faa2db;Ties;;;
6127;b5d02a63cbce062874e3b51816cf9ec962995dbd;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HDFS-2915;08/02/2012 08:41;https://github.com/apache/hadoop/commit/b5d02a63cbce062874e3b51816cf9ec962995dbd;Ties;;;
6130;467059b4ab5fcb8251b57c60ec3ddfce30c486c2;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HDFS-2912;07/02/2012 23:45;https://github.com/apache/hadoop/commit/467059b4ab5fcb8251b57c60ec3ddfce30c486c2;Ties;;;
6133;8af96c7b22f92ab84c142c37252f85df7b9b98aa;Scheduler;0.005765508201566599;;;https://issues.apache.org/jira/browse/HDFS-2917;08/02/2012 23:00;https://github.com/apache/hadoop/commit/8af96c7b22f92ab84c142c37252f85df7b9b98aa;Ties;;;
494;613b2a665568a89e41577eda64f6a5e4dc6ce720;HeartBeat;0.0057268650793650955;;;https://issues.apache.org/jira/browse/HADOOP-462;18/08/2006 20:59;https://github.com/apache/hadoop/commit/613b2a665568a89e41577eda64f6a5e4dc6ce720;Ties;;;
10063;e87b2a3684c58aa6bc90d51a839a5cc4bc03c25b;Scheduler;0.005673153627847871;Property;Cache improvement;https://issues.apache.org/jira/browse/HDFS-4949;02/07/2013 20:40;https://github.com/apache/hadoop/commit/e87b2a3684c58aa6bc90d51a839a5cc4bc03c25b;Ties;;;
625;438666dbceee7a671223021c795c82d3c873c4d6;HeartBeat;0.0056697443181818186;Existence;Support for multi threaded;https://issues.apache.org/jira/browse/HADOOP-811;11/12/2006 15:45;https://github.com/apache/hadoop/commit/438666dbceee7a671223021c795c82d3c873c4d6;Ties;;;
10086;0ac867c9ebc71e5523c04a3dbbd67c4a21c97866;Scheduler;0.0056671401792889875;;;https://issues.apache.org/jira/browse/HDFS-4657;02/04/2013 01:34;https://github.com/apache/hadoop/commit/0ac867c9ebc71e5523c04a3dbbd67c4a21c97866;Ties;;;
2904;c465f01e5270204fe1f101fc600787f0d7704afb;CheckPoint;0.005642280701754376;;;https://issues.apache.org/jira/browse/HDFS-398;22/08/2008 23:17;https://github.com/apache/hadoop/commit/c465f01e5270204fe1f101fc600787f0d7704afb;Ties;;;
314;07cce97dfd213b45c166f76f35d5d225385f9ebd;HeartBeat;0.005573774703557327;;;https://issues.apache.org/jira/browse/HADOOP-313;22/06/2006 06:30;https://github.com/apache/hadoop/commit/07cce97dfd213b45c166f76f35d5d225385f9ebd;Ties;;;
2782;d8bd7688f84c9a5f9be2ab6ba759029cd606a6c5;Pooling;0.005560566719829935;Executive ;Add Hive;https://issues.apache.org/jira/browse/HADOOP-3601;19/06/2008 21:18;https://github.com/apache/hadoop/commit/d8bd7688f84c9a5f9be2ab6ba759029cd606a6c5;Ties;;;
15498;9312b168e2f152ebfb8a7c7b63e74a819adfc5d2;Scheduler;0.005523208411549296;Executive ;Dependency change;https://issues.apache.org/jira/browse/HDFS-8804;22/07/2015 00:56;https://github.com/apache/hadoop/commit/9312b168e2f152ebfb8a7c7b63e74a819adfc5d2;Ties;;;
1632;ef83615967c9c15f6e51c8c1a2a37d003e4a43ae;Scheduler;0.0055132647957765735;;;https://issues.apache.org/jira/browse/HBASE-269;17/10/2007 05:20;https://github.com/apache/hadoop/commit/ef83615967c9c15f6e51c8c1a2a37d003e4a43ae;Ties;;;
11832;51b97a1396a4cb32aaa08b451985a6af236c0c4b;Scheduler;0.005494945974613585;;;https://issues.apache.org/jira/browse/HDFS-6605;27/06/2014 20:53;https://github.com/apache/hadoop/commit/51b97a1396a4cb32aaa08b451985a6af236c0c4b;Ties;;;
572;5720dcf638e7a36123d4ffad67cb98330ae20f9c;HeartBeat;0.005490206896551719;Executive ;Move task outputs ;https://issues.apache.org/jira/browse/HADOOP-76;11/03/2006 06:57;https://github.com/apache/hadoop/commit/5720dcf638e7a36123d4ffad67cb98330ae20f9c;Ties;;;
10015;dcb0b853332046f8bf5bb02b8ddbba5b3464fe8f;Scheduler;0.005472196837209314;;;https://issues.apache.org/jira/browse/HDFS-5383;17/10/2013 18:26;https://github.com/apache/hadoop/commit/dcb0b853332046f8bf5bb02b8ddbba5b3464fe8f;Ties;;;
3531;119ca7fb159cd0b40649407f578f0792f95c7077;Scheduler;0.0054561799093295615;Executive;Interface change;https://issues.apache.org/jira/browse/HDFS-326;24/06/2008 10:35;https://github.com/apache/hadoop/commit/119ca7fb159cd0b40649407f578f0792f95c7077;Ties;;;
5705;3758710bffd41c20932be779d395a6cc1d1bb177;HeartBeat;0.005411947852760765;;;https://issues.apache.org/jira/browse/HADOOP-7920;14/12/2011 00:49;https://github.com/apache/hadoop/commit/3758710bffd41c20932be779d395a6cc1d1bb177;Ties;;;
8654;520033b1cd81c76b38fcdcfcfeed16158db4bbba;HeartBeat;0.005397849107022276;;;https://issues.apache.org/jira/browse/YARN-450;06/03/2013 00:48;https://github.com/apache/hadoop/commit/520033b1cd81c76b38fcdcfcfeed16158db4bbba;Ties;;;
11849;bfef9807a08435822546dd66dc72531465f34743;Scheduler;0.005288749269789728;Property;Improve hashing;https://issues.apache.org/jira/browse/HADOOP-10693;13/06/2014 08:37;https://github.com/apache/hadoop/commit/bfef9807a08435822546dd66dc72531465f34743;Ties;;;
11858;83702b070709a2d9ccdc233f96d5e4cd442dfe9b;Scheduler;0.005288749269789728;;;https://issues.apache.org/jira/browse/HDFS-6629;05/07/2014 17:15;https://github.com/apache/hadoop/commit/83702b070709a2d9ccdc233f96d5e4cd442dfe9b;Ties;;;
12408;17cd0faaceb8f9ce00b8c2c200e810f78f36c671;LoadBalancing;0.005261813866777626;;;https://issues.apache.org/jira/browse/MAPREDUCE-6058;28/08/2014 11:55;https://github.com/apache/hadoop/commit/17cd0faaceb8f9ce00b8c2c200e810f78f36c671;Ties;;;
9601;7cfbfe52f1bc33940dc06c861b0847aad87ef1f2;Pooling;0.005220105947784465;;;https://issues.apache.org/jira/browse/HDFS-5124;21/08/2013 23:26;https://github.com/apache/hadoop/commit/7cfbfe52f1bc33940dc06c861b0847aad87ef1f2;Ties;;;
4431;b1e3037296e5687ef04e86a35e1f00195faab244;Authenticate;0.005205295983086694;Existence ;RPC communications;https://issues.apache.org/jira/browse/HADOOP-6904;02/08/2010 23:49;https://github.com/apache/hadoop/commit/b1e3037296e5687ef04e86a35e1f00195faab244;Ties;;;
10066;dc2ee20aec7b3fe1d13c846926ba1b0f02c5adef;Scheduler;0.005194515807335154;;;https://issues.apache.org/jira/browse/HDFS-5419;25/10/2013 00:33;https://github.com/apache/hadoop/commit/dc2ee20aec7b3fe1d13c846926ba1b0f02c5adef;Ties;;;
532;8748fcb9079e8bab78494999cc8171660471190d;HeartBeat;0.005171547619047617;Property;Upgrade;https://issues.apache.org/jira/browse/HADOOP-565;29/09/2006 17:50;https://github.com/apache/hadoop/commit/8748fcb9079e8bab78494999cc8171660471190d;Ties;;;
2841;1d8a1d7d2a320dab4e55e95eee370d2ee190ffc6;HeartBeat;0.005109487112276101;Existence;Persist running jobs;https://issues.apache.org/jira/browse/HADOOP-3245;14/04/2008 08:43;https://github.com/apache/hadoop/commit/1d8a1d7d2a320dab4e55e95eee370d2ee190ffc6;Ties;;;
9729;40eb94ade3161d93e7a762a839004748f6d0ae89;Authenticate;0.005108449762054421;;;https://issues.apache.org/jira/browse/HDFS-5053;31/07/2013 23:03;https://github.com/apache/hadoop/commit/40eb94ade3161d93e7a762a839004748f6d0ae89;Ties;;;
9766;e202d4d1548a0be2f5c61ff82be8b52bd0cfce04;Authenticate;0.005107667349764922;;;https://issues.apache.org/jira/browse/HDFS-5213;16/09/2013 01:23;https://github.com/apache/hadoop/commit/e202d4d1548a0be2f5c61ff82be8b52bd0cfce04;Ties;;;
10081;1b48f44feb339d94f4920fa5791705e8de34e28e;Scheduler;0.005107481794673685;Existence;Cache management;https://issues.apache.org/jira/browse/HDFS-4949;02/07/2013 20:40;https://github.com/apache/hadoop/commit/1b48f44feb339d94f4920fa5791705e8de34e28e;Ties;;;
575;a0a06dd628f0f9b74919c38d6cd68811b63ed8ac;ValidationInterceptor;0.004997931034482761;;;https://issues.apache.org/jira/browse/HADOOP-741;21/11/2006 22:22;https://github.com/apache/hadoop/commit/a0a06dd628f0f9b74919c38d6cd68811b63ed8ac;Ties;;;
11795;6023da8ef92f56d919f4b0638eb87efaa7ed4036;Scheduler;0.004990592003296601;;;n/a;;https://github.com/apache/hadoop/commit/6023da8ef92f56d919f4b0638eb87efaa7ed4036;Ties;;;
11804;2efea952139b30dd1c881eed0b443ffa72be6dce;Scheduler;0.004990592003296601;;;https://issues.apache.org/jira/browse/HDFS-6391;13/05/2014 20:32;https://github.com/apache/hadoop/commit/2efea952139b30dd1c881eed0b443ffa72be6dce;Ties;;;
9732;50af34f778f9fde11ef5d209a1ba5a432cc9b48a;Authenticate;0.004990155843135488;;;https://issues.apache.org/jira/browse/HDFS-5201;13/09/2013 20:42;https://github.com/apache/hadoop/commit/50af34f778f9fde11ef5d209a1ba5a432cc9b48a;Ties;;;
4852;a0f120ce68dddb0cb31b64c89f3224313f3cb5af;Scheduler;0.004983678547543169;Existence;Adding Kerberos;https://issues.apache.org/jira/browse/HADOOP-7119;26/01/2011 10:26;https://github.com/apache/hadoop/commit/a0f120ce68dddb0cb31b64c89f3224313f3cb5af;Ties;;;
4493;a12ab4bc6fdaf51a2d0c611a522d195b30e25a72;ActiveRedundancy;0.004919884057971013;;;https://issues.apache.org/jira/browse/HADOOP-7223;12/04/2011 17:44;https://github.com/apache/hadoop/commit/a12ab4bc6fdaf51a2d0c611a522d195b30e25a72;Ties;;;
10020;1d96e3601312d771270567482cb0a051be786a21;Scheduler;0.004912803965414464;;;https://issues.apache.org/jira/browse/HDFS-5388;18/10/2013 18:41;https://github.com/apache/hadoop/commit/1d96e3601312d771270567482cb0a051be786a21;Ties;;;
10023;d61af9781086073152113d97106f708ea1cf6e8c;Scheduler;0.004912803965414464;;;https://issues.apache.org/jira/browse/HDFS-5203;13/09/2013 21:04;https://github.com/apache/hadoop/commit/d61af9781086073152113d97106f708ea1cf6e8c;Ties;;;
15427;95b499a3671daae9018ae005c9384fb65aa37320;Scheduler;0.00490122394513709;;;https://issues.apache.org/jira/browse/HDFS-8798;20/07/2015 02:37;https://github.com/apache/hadoop/commit/95b499a3671daae9018ae005c9384fb65aa37320;Ties;;;
15435;4a72be6e0e5c14715ebd50a04b711ffc3f160dda;Scheduler;0.00490122394513709;;;https://issues.apache.org/jira/browse/HDFS-8769;14/07/2015 06:59;https://github.com/apache/hadoop/commit/4a72be6e0e5c14715ebd50a04b711ffc3f160dda;Ties;;;
8625;18e08a8f511652ed9f4ba386bb4f0cf8339e2729;HeartBeat;0.004883683895131066;;;https://issues.apache.org/jira/browse/YARN-439;01/03/2013 19:26;https://github.com/apache/hadoop/commit/18e08a8f511652ed9f4ba386bb4f0cf8339e2729;Ties;;;
11788;26763657999765d08cc2de609d5f7860dfd14137;Scheduler;0.004874133387285762;;;https://issues.apache.org/jira/browse/HDFS-6387;13/05/2014 20:31;https://github.com/apache/hadoop/commit/26763657999765d08cc2de609d5f7860dfd14137;Ties;;;
10059;4004a42d53b1e21ba8eca4f73f81a8e78c1ff2f0;Scheduler;0.004865386485594814;;;https://issues.apache.org/jira/browse/HDFS-5404;22/10/2013 22:32;https://github.com/apache/hadoop/commit/4004a42d53b1e21ba8eca4f73f81a8e78c1ff2f0;Ties;;;
10061;222dbfe2ceea2cd21b58e23cfc560d5193d4c499;Scheduler;0.004865386485594814;;;https://issues.apache.org/jira/browse/HDFS-5405;22/10/2013 23:06;https://github.com/apache/hadoop/commit/222dbfe2ceea2cd21b58e23cfc560d5193d4c499;Ties;;;
9741;68ec07cadef3b01db8ed668ea589774eb38417c0;Authenticate;0.004851054018925105;;;https://issues.apache.org/jira/browse/HDFS-5197;13/09/2013 17:35;https://github.com/apache/hadoop/commit/68ec07cadef3b01db8ed668ea589774eb38417c0;Ties;;;
9749;85c203602993a946fb5f41eadf1cf1484a0ce686;Authenticate;0.004851054018925105;;;https://issues.apache.org/jira/browse/HDFS-5210;15/09/2013 04:45;https://github.com/apache/hadoop/commit/85c203602993a946fb5f41eadf1cf1484a0ce686;Ties;;;
4232;c6bc36580ac93f54ab4063b37fd771d2efa36bc4;Pooling;0.004845412912912878;;;https://issues.apache.org/jira/browse/HADOOP-6787;25/05/2010 23:21;https://github.com/apache/hadoop/commit/c6bc36580ac93f54ab4063b37fd771d2efa36bc4;Ties;;;
2884;ed17d5bf5607f0d3cd8bd699fe19411fb0d8f558;CheckPoint;0.004828086173129659;Existence ;Change priority of job;https://issues.apache.org/jira/browse/HADOOP-4124;09/09/2008 07:04;https://github.com/apache/hadoop/commit/ed17d5bf5607f0d3cd8bd699fe19411fb0d8f558;Ties;;;
1541;fe21aab99524e6c304b48eaee204f7ce4cf7641f;HeartBeat;0.004811621294615848;Property;Improve bandwidth;https://issues.apache.org/jira/browse/HADOOP-1912;17/09/2007 22:18;https://github.com/apache/hadoop/commit/fe21aab99524e6c304b48eaee204f7ce4cf7641f;Ties;;;
4261;05b1f8790994ce1687fd5a82df5ea4ccd4711609;Pooling;0.004803225609756101;;;https://issues.apache.org/jira/browse/HADOOP-6756;07/05/2010 00:16;https://github.com/apache/hadoop/commit/05b1f8790994ce1687fd5a82df5ea4ccd4711609;Ties;;;
457;8179315830bd93da4d6e30fe165c2aa2af02923b;PingEcho;0.004788664021164041;Existence ;Add timestamp;https://issues.apache.org/jira/browse/HADOOP-263;01/06/2006 02:12;https://github.com/apache/hadoop/commit/8179315830bd93da4d6e30fe165c2aa2af02923b;Ties;;;
4136;c4c122a0def592136e03a653c9fdc4f464ed0854;PingEcho;0.0047856451612903195;;;https://issues.apache.org/jira/browse/HADOOP-6586;22/02/2010 06:16;https://github.com/apache/hadoop/commit/c4c122a0def592136e03a653c9fdc4f464ed0854;Ties;;;
727;26adf43c5bc8d46a45d704d957ced4e52aac65d1;HeartBeat;0.0047531756756756804;Executive;Replace rack;https://issues.apache.org/jira/browse/HADOOP-692;08/11/2006 18:49;https://github.com/apache/hadoop/commit/26adf43c5bc8d46a45d704d957ced4e52aac65d1;Ties;;;
9716;02e0e158a26f81ce8375426ba0ea56db09ee36be;Authenticate;0.004720316744123099;;;https://issues.apache.org/jira/browse/HDFS-5158;04/09/2013 03:22;https://github.com/apache/hadoop/commit/02e0e158a26f81ce8375426ba0ea56db09ee36be;Ties;;;
9724;2f8297215fff6f30739f266e4f64713adb95d0c2;Authenticate;0.004720316744123099;;;https://issues.apache.org/jira/browse/HDFS-5198;13/09/2013 18:43;https://github.com/apache/hadoop/commit/2f8297215fff6f30739f266e4f64713adb95d0c2;Ties;;;
9726;1a1f49fa4f1696712b921e7b499d602292e10279;Authenticate;0.004720316744123099;;;https://issues.apache.org/jira/browse/HDFS-5195;12/09/2013 22:36;https://github.com/apache/hadoop/commit/1a1f49fa4f1696712b921e7b499d602292e10279;Ties;;;
15467;ba90c02853f85f7ee11d6f37a0c6d0e8a2101ec8;Scheduler;0.004715935353535428;;;https://issues.apache.org/jira/browse/HDFS-8202;21/04/2015 03:57;https://github.com/apache/hadoop/commit/ba90c02853f85f7ee11d6f37a0c6d0e8a2101ec8;Ties;;;
783;41a09bcbf1b760bfe49b82fe69967aba61d5573f;Scheduler;0.004715458839406217;;;https://issues.apache.org/jira/browse/HADOOP-1039;25/02/2007 02:06;https://github.com/apache/hadoop/commit/41a09bcbf1b760bfe49b82fe69967aba61d5573f;Ties;;;
3168;5f9f56579d741e1e3a039e83c544af62acc3ae25;Scheduler;0.004714998263768311;;;https://issues.apache.org/jira/browse/HADOOP-4623;10/11/2008 07:59;https://github.com/apache/hadoop/commit/5f9f56579d741e1e3a039e83c544af62acc3ae25;Ties;;;
253;f2d7007743c2ebe9d2409c9b6ea5134c536d5173;HeartBeat;0.004711753246753214;;;https://issues.apache.org/jira/browse/HADOOP-259;29/05/2006 13:14;https://github.com/apache/hadoop/commit/f2d7007743c2ebe9d2409c9b6ea5134c536d5173;Ties;;;
10032;f9c08d02ebe4a5477cf5d753f0d9d48fc6f9fa48;Scheduler;0.004664809511366691;;;https://issues.apache.org/jira/browse/HDFS-5378;16/10/2013 23:20;https://github.com/apache/hadoop/commit/f9c08d02ebe4a5477cf5d753f0d9d48fc6f9fa48;Ties;;;
39;3cd90e4671d98dc116892f5f4809b4c3e74ef3c7;RBAC;0.004659375000000007;;;n/a;;https://github.com/apache/hadoop/commit/3cd90e4671d98dc116892f5f4809b4c3e74ef3c7;Ties;;;
12410;e1109fb65608a668cd53dc324dadc6f63a74eeb9;CheckPoint;0.004611160162185102;;;https://issues.apache.org/jira/browse/HADOOP-11036;30/08/2014 14:53;https://github.com/apache/hadoop/commit/e1109fb65608a668cd53dc324dadc6f63a74eeb9;Ties;;;
4262;4b34109a727ab585574bea5fed61e25d4a25c077;Pooling;0.004574500580720092;;;https://issues.apache.org/jira/browse/HADOOP-6584;22/02/2010 02:12;https://github.com/apache/hadoop/commit/4b34109a727ab585574bea5fed61e25d4a25c077;Ties;;;
4207;175a92850d8207ae5231632f915767033b035c5f;PingEcho;0.004530571428571439;Existence;Improve trash emptier;https://issues.apache.org/jira/browse/HADOOP-6761;11/05/2010 21:23;https://github.com/apache/hadoop/commit/175a92850d8207ae5231632f915767033b035c5f;Ties;;;
9829;46099ce7f1a1d5aab85d9408dc1454fcbe54f7e8;Authenticate;0.004523706899675281;Existence;Support for storages;https://issues.apache.org/jira/browse/HDFS-4988;12/07/2013 22:06;https://github.com/apache/hadoop/commit/46099ce7f1a1d5aab85d9408dc1454fcbe54f7e8;Ties;;;
749;62825831fa63e6ce32f17953f3ab19c2348b15a9;HeartBeat;0.004503008534850639;;;https://issues.apache.org/jira/browse/HADOOP-476;24/08/2006 21:32;https://github.com/apache/hadoop/commit/62825831fa63e6ce32f17953f3ab19c2348b15a9;Ties;;;
776;c51dd4a38c4d9e8db7d2ddb4a536cfa24a2aaccc;HeartBeat;0.004503008534850639;Existence;Identify datanodes;https://issues.apache.org/jira/browse/HADOOP-985;06/02/2007 21:25;https://github.com/apache/hadoop/commit/c51dd4a38c4d9e8db7d2ddb4a536cfa24a2aaccc;Ties;;;
324;a60044aacd30752ea5e1b65e2964a6eb962857b4;RBAC;0.004497826086956522;;;https://issues.apache.org/jira/browse/HADOOP-354;08/07/2006 00:25;https://github.com/apache/hadoop/commit/a60044aacd30752ea5e1b65e2964a6eb962857b4;Ties;;;
4153;81c448ae855f0675a58670d8bbec0c6d375f4398;PingEcho;0.0044865423387096814;;;https://issues.apache.org/jira/browse/HADOOP-6637;17/03/2010 20:50;https://github.com/apache/hadoop/commit/81c448ae855f0675a58670d8bbec0c6d375f4398;Ties;;;
15398;f8f7a923b76abcd1d0242c15a536b20af1c1695e;Scheduler;0.0044800883190383445;;;https://issues.apache.org/jira/browse/HDFS-8760;10/07/2015 23:55;https://github.com/apache/hadoop/commit/f8f7a923b76abcd1d0242c15a536b20af1c1695e;Ties;;;
15413;c2c26e6ea7967f02c284918f68554334d4af8561;Scheduler;0.0044800883190383445;;;https://issues.apache.org/jira/browse/HDFS-8813;23/07/2015 12:25;https://github.com/apache/hadoop/commit/c2c26e6ea7967f02c284918f68554334d4af8561;Ties;;;
3220;26deef22ad5cbc24abcec4130b61edb85313ab40;HeartBeat;0.00444646153846151;Existence ;Cleanup metrics;https://issues.apache.org/jira/browse/HADOOP-4838;11/12/2008 18:28;https://github.com/apache/hadoop/commit/26deef22ad5cbc24abcec4130b61edb85313ab40;Ties;;;
3186;c598ddb9f8a9e34bbf91dbf8dd66bb87d5dacd2d;Scheduler;0.004310578368999396;;;https://issues.apache.org/jira/browse/HADOOP-4164;12/09/2008 07:55;https://github.com/apache/hadoop/commit/c598ddb9f8a9e34bbf91dbf8dd66bb87d5dacd2d;Ties;;;
8023;d866f81edbd70121a9e29e5d25be67e1c464397e;Audit;0.004230634939014988;;;n/a;;https://github.com/apache/hadoop/commit/d866f81edbd70121a9e29e5d25be67e1c464397e;Ties;;;
4409;c9fb20109992c52d3dc402054b33e9a191b1ff41;Pooling;0.004187187153931349;;;https://issues.apache.org/jira/browse/HADOOP-7070;20/12/2010 23:18;https://github.com/apache/hadoop/commit/c9fb20109992c52d3dc402054b33e9a191b1ff41;Ties;;;
5251;ab7e7dfd7e557ff17f177ae445c27133d81e8b1a;Session;0.004175913169132593;;;https://issues.apache.org/jira/browse/HDFS-2188;22/07/2011 15:00;https://github.com/apache/hadoop/commit/ab7e7dfd7e557ff17f177ae445c27133d81e8b1a;Ties;;;
12350;fdd3bc5f45da615db4fd51cc07cb7d44c211150d;CheckPoint;0.004173924867079182;;;https://issues.apache.org/jira/browse/HADOOP-10746;20/06/2014 18:00;https://github.com/apache/hadoop/commit/fdd3bc5f45da615db4fd51cc07cb7d44c211150d;Ties;;;
4482;f2625d494f13e5d87e59080765be3fc8cde6a2e6;Kerbrose;0.004171232323232327;;;https://issues.apache.org/jira/browse/HADOOP-7210;28/03/2011 16:33;https://github.com/apache/hadoop/commit/f2625d494f13e5d87e59080765be3fc8cde6a2e6;Ties;;;
12263;6d39367f6a95383b634d79b6df35a278e0d89fe0;Authenticate;0.004144455009024495;;;https://issues.apache.org/jira/browse/MAPREDUCE-6025;07/08/2014 01:41;https://github.com/apache/hadoop/commit/6d39367f6a95383b634d79b6df35a278e0d89fe0;Ties;;;
4246;754ea912b9406393f13edb4114ab2185011469c6;Pooling;0.004137237179487219;;;https://issues.apache.org/jira/browse/HADOOP-6603;02/03/2010 01:31;https://github.com/apache/hadoop/commit/754ea912b9406393f13edb4114ab2185011469c6;Ties;;;
5165;8b4f497af85b49519da2e05e8269db6c4e9d621f;Session;0.004132460838894889;;;https://issues.apache.org/jira/browse/HDFS-1973;20/05/2011 16:35;https://github.com/apache/hadoop/commit/8b4f497af85b49519da2e05e8269db6c4e9d621f;Ties;;;
5200;f00198b16c529bafeb8460427f12de69401941c3;Session;0.004132460838894889;;;https://issues.apache.org/jira/browse/HDFS-2301;29/08/2011 21:42;https://github.com/apache/hadoop/commit/f00198b16c529bafeb8460427f12de69401941c3;Ties;;;
5214;7ca7832158333e4ddcd6914596ff7d781c9283fe;Session;0.004132460838894889;;;https://issues.apache.org/jira/browse/HDFS-2231;05/08/2011 22:48;https://github.com/apache/hadoop/commit/7ca7832158333e4ddcd6914596ff7d781c9283fe;Ties;;;
1460;7dbb76be01a25946b1bbc112b13226efffbfe94a;Session;0.004128824675324674;Property;Improve logging performance;https://issues.apache.org/jira/browse/HADOOP-1942;25/09/2007 06:04;https://github.com/apache/hadoop/commit/7dbb76be01a25946b1bbc112b13226efffbfe94a;Ties;;;
2574;ccb00228906b70232411abc8529a82b47e2a68a8;CheckPoint;0.00410685854255971;;;https://issues.apache.org/jira/browse/HADOOP-3479;02/06/2008 12:56;https://github.com/apache/hadoop/commit/ccb00228906b70232411abc8529a82b47e2a68a8;Ties;;;
12348;fad4524c85848b8efe27dcf4a3e3a9ac1725bd2a;Authenticate;0.004102562363810694;;;https://issues.apache.org/jira/browse/MAPREDUCE-5977;17/07/2014 18:00;https://github.com/apache/hadoop/commit/fad4524c85848b8efe27dcf4a3e3a9ac1725bd2a;Mike;;;
2899;664fd2ea1c04e368ba8aa366cb96ef4aaafdb2e0;LoadBalancing;0.004085146453089189;Executive;Use specific library;https://issues.apache.org/jira/browse/HADOOP-4205;18/09/2008 20:58;https://github.com/apache/hadoop/commit/664fd2ea1c04e368ba8aa366cb96ef4aaafdb2e0;Mike;;;
